CVE_VEND,FECHAELAB
2.0,2022-08-15 15:51:16.357
2.0,2022-08-15 16:50:08.647
2.0,2022-08-15 17:55:32.700
2.0,2022-08-16 13:54:31.710
2.0,2022-08-16 14:02:36.870
2.0,2022-08-16 14:17:54.667
2.0,2022-08-16 15:26:41.963
2.0,2022-08-16 16:47:59.200
2.0,2022-08-16 16:49:10.380
2.0,2022-08-16 17:54:36.820
2.0,2022-08-17 10:00:48.157
2.0,2022-08-17 10:13:18.113
2.0,2022-08-17 11:06:34.037
2.0,2022-08-17 11:12:48.977
2.0,2022-08-17 12:43:46.740
2.0,2022-08-17 14:03:23.547
2.0,2022-08-17 14:44:36.750
2.0,2022-08-17 14:49:45.680
2.0,2022-08-17 17:31:44.647
2.0,2022-08-17 17:34:57.053
2.0,2022-08-18 10:21:23.323
2.0,2022-08-18 11:01:44.423
2.0,2022-08-18 11:15:04.857
2.0,2022-08-18 14:14:07.747
2.0,2022-08-18 14:39:55.347
2.0,2022-08-18 15:56:55.687
2.0,2022-08-18 16:01:09.097
2.0,2022-08-19 08:44:39.390
2.0,2022-08-19 10:04:03.223
2.0,2022-08-19 10:12:53.133
2.0,2022-08-19 10:28:08.360
2.0,2022-08-19 11:06:19.177
2.0,2022-08-19 11:32:59.793
2.0,2022-08-19 12:32:34.127
2.0,2022-08-19 12:41:54.077
2.0,2022-08-19 15:54:29.407
2.0,2022-08-19 17:04:23.787
2.0,2022-08-19 17:10:31.933
2.0,2022-08-22 10:08:04.350
2.0,2022-08-22 10:12:15.087
2.0,2022-08-22 10:32:00.677
2.0,2022-08-22 11:11:22.140
2.0,2022-08-22 11:20:28.140
2.0,2022-08-22 11:22:10.423
2.0,2022-08-22 11:29:18.037
2.0,2022-08-22 11:33:11.107
2.0,2022-08-22 11:43:06.510
2.0,2022-08-22 12:07:44.273
2.0,2022-08-23 08:36:32.853
2.0,2022-08-23 10:00:58.833
2.0,2022-08-23 10:30:59.260
2.0,2022-08-23 10:36:31.433
2.0,2022-08-23 11:06:45.940
2.0,2022-08-23 11:17:03.033
2.0,2022-08-23 12:00:21.147
2.0,2022-08-23 13:12:09.287
2.0,2022-08-23 13:47:34.910
2.0,2022-08-23 15:27:25.803
2.0,2022-08-23 17:37:23.780
2.0,2022-08-24 09:23:43.163
2.0,2022-08-24 13:54:59.933
2.0,2022-08-24 16:03:05.980
2.0,2022-08-24 16:08:00.947
2.0,2022-08-24 18:09:17.817
2.0,2022-08-25 09:28:25.987
2.0,2022-08-25 09:50:05.917
2.0,2022-08-25 11:10:24.230
2.0,2022-08-25 12:09:29.163
2.0,2022-08-25 12:27:47.573
2.0,2022-08-25 12:33:21.470
2.0,2022-08-25 12:51:30.917
2.0,2022-08-25 12:57:29.583
2.0,2022-08-25 13:53:13.157
2.0,2022-08-25 14:48:11.250
2.0,2022-08-25 15:22:38.593
2.0,2022-08-25 15:40:51.223
2.0,2022-08-25 16:23:12.547
2.0,2022-08-26 12:03:28.893
2.0,2022-08-26 14:10:33.037
2.0,2022-08-26 15:35:51.660
2.0,2022-08-26 15:39:37.180
2.0,2022-08-26 16:16:24.950
2.0,2022-08-26 17:03:45.013
2.0,2022-08-26 17:21:51.357
2.0,2022-08-26 17:50:19.267
2.0,2022-08-26 17:51:44.473
2.0,2022-08-26 17:54:42.243
2.0,2022-08-29 08:34:11.617
2.0,2022-08-29 10:34:44.320
2.0,2022-08-29 12:25:58.743
2.0,2022-08-29 12:28:39.040
2.0,2022-08-29 12:56:12.313
2.0,2022-08-29 13:01:11.393
2.0,2022-08-29 13:18:23.253
2.0,2022-08-29 14:09:28.927
2.0,2022-08-29 14:23:25.257
2.0,2022-08-29 16:21:33.820
2.0,2022-08-29 16:26:16.063
2.0,2022-08-29 16:29:33.097
2.0,2022-08-29 16:44:58.643
2.0,2022-08-29 17:43:02.443
2.0,2022-08-29 17:44:58.213
2.0,2022-08-29 17:58:54.857
2.0,2022-08-30 11:09:13.290
2.0,2022-08-30 11:19:00.867
2.0,2022-08-30 13:48:43.603
2.0,2022-08-30 14:40:48.867
2.0,2022-08-30 17:40:11.037
2.0,2022-08-31 10:03:54.423
2.0,2022-08-31 11:26:32.413
2.0,2022-08-31 11:55:09.120
2.0,2022-08-31 12:25:48.133
2.0,2022-08-31 12:38:50.560
2.0,2022-08-31 13:05:40.697
2.0,2022-08-31 15:20:30.370
2.0,2022-08-31 17:19:56.943
2.0,2022-08-31 17:26:19.247
2.0,2022-08-31 17:28:10.393
2.0,2022-08-31 17:32:07.830
2.0,2022-08-31 17:43:42.217
2.0,2022-08-31 17:52:49.240
2.0,2022-08-31 18:26:21.870
2.0,2022-08-31 18:43:42.390
2.0,2022-09-02 11:06:32.223
2.0,2022-09-02 12:39:17.293
2.0,2022-09-02 13:39:10.960
2.0,2022-09-02 13:41:41.920
2.0,2022-09-02 13:52:15.157
2.0,2022-09-02 13:59:04.930
2.0,2022-09-02 15:49:29.687
2.0,2022-09-02 16:32:30.027
2.0,2022-09-05 10:27:58.650
2.0,2022-09-05 10:32:09.060
2.0,2022-09-05 12:24:05.813
2.0,2022-09-05 12:27:39.793
2.0,2022-09-05 12:29:52.910
2.0,2022-09-05 12:31:26.117
2.0,2022-09-05 12:34:12.640
2.0,2022-09-05 12:35:58.810
2.0,2022-09-05 13:10:59.833
2.0,2022-09-05 13:53:13.707
2.0,2022-09-05 15:49:04.960
2.0,2022-09-05 16:28:02.070
2.0,2022-09-06 09:16:02.733
2.0,2022-09-06 09:30:18.880
2.0,2022-09-06 09:53:27.447
2.0,2022-09-06 10:18:39.973
2.0,2022-09-06 13:22:28.690
2.0,2022-09-06 16:48:07.257
2.0,2022-09-06 17:27:47.503
2.0,2022-09-07 15:11:43.893
2.0,2022-09-07 15:20:58.673
2.0,2022-09-07 15:55:21.473
2.0,2022-09-07 16:09:18.630
2.0,2022-09-07 17:45:42.777
2.0,2022-09-08 11:24:23.737
2.0,2022-09-08 11:52:56.143
2.0,2022-09-08 12:04:26.303
2.0,2022-09-08 13:02:09.957
2.0,2022-09-08 14:34:42.403
2.0,2022-09-08 15:45:48.923
2.0,2022-09-08 16:07:50.157
2.0,2022-09-08 16:18:37.433
2.0,2022-09-08 17:11:38.233
2.0,2022-09-08 17:36:53.853
2.0,2022-09-09 09:53:01.380
2.0,2022-09-09 11:20:42.000
2.0,2022-09-09 12:50:10.847
2.0,2022-09-09 13:06:12.987
2.0,2022-09-09 13:41:04.293
2.0,2022-09-09 14:20:52.250
2.0,2022-09-09 17:08:04.677
2.0,2022-09-12 09:32:32.363
2.0,2022-09-12 11:50:41.057
2.0,2022-09-12 13:51:18.143
2.0,2022-09-12 14:00:01.547
2.0,2022-09-12 17:01:17.997
2.0,2022-09-12 17:04:01.473
2.0,2022-09-12 17:16:38.067
2.0,2022-09-13 08:50:34.483
2.0,2022-09-13 10:05:36.690
2.0,2022-09-13 10:25:45.263
2.0,2022-09-13 11:43:04.587
2.0,2022-09-13 13:15:49.243
2.0,2022-09-13 13:25:41.703
2.0,2022-09-13 15:34:33.850
2.0,2022-09-13 16:05:26.113
2.0,2022-09-13 16:06:32.253
2.0,2022-09-13 16:25:41.800
2.0,2022-09-13 16:38:43.913
2.0,2022-09-13 17:39:24.623
2.0,2022-09-14 10:19:13.410
2.0,2022-09-14 10:41:16.860
2.0,2022-09-14 10:46:50.850
2.0,2022-09-14 12:10:05.933
2.0,2022-09-14 12:44:41.657
2.0,2022-09-14 13:10:07.603
2.0,2022-09-14 13:19:02.657
2.0,2022-09-14 14:52:06.510
2.0,2022-09-14 16:57:16.373
2.0,2022-09-14 17:12:17.430
2.0,2022-09-14 17:14:07.957
2.0,2022-09-14 17:33:27.457
2.0,2022-09-15 07:43:29.527
2.0,2022-09-15 09:42:56.817
2.0,2022-09-15 12:47:24.893
2.0,2022-09-15 12:59:55.543
2.0,2022-09-19 09:40:27.810
2.0,2022-09-19 10:56:37.653
2.0,2022-09-19 11:20:58.667
2.0,2022-09-19 12:02:58.797
2.0,2022-09-19 12:05:01.330
2.0,2022-09-19 12:22:21.383
2.0,2022-09-19 12:46:49.117
2.0,2022-09-19 13:00:28.297
2.0,2022-09-19 14:49:47.697
2.0,2022-09-19 14:52:00.783
2.0,2022-09-19 16:22:14.233
2.0,2022-09-19 16:27:18.520
2.0,2022-09-19 16:29:42.367
2.0,2022-09-19 17:50:30.937
2.0,2022-09-19 17:58:19.527
2.0,2022-09-20 08:39:16.247
2.0,2022-09-20 10:19:26.327
2.0,2022-09-20 10:59:17.803
2.0,2022-09-20 12:01:10.643
2.0,2022-09-20 13:05:21.770
2.0,2022-09-20 13:28:19.823
2.0,2022-09-20 13:47:02.897
2.0,2022-09-20 13:50:49.537
2.0,2022-09-20 14:35:15.267
2.0,2022-09-20 16:36:06.760
2.0,2022-09-20 16:47:29.900
2.0,2022-09-20 17:47:55.730
2.0,2022-09-21 10:14:52.967
2.0,2022-09-21 10:26:11.807
2.0,2022-09-21 12:12:39.677
2.0,2022-09-21 15:20:25.060
2.0,2022-09-21 15:34:11.177
2.0,2022-09-21 15:52:36.437
2.0,2022-09-21 16:48:37.923
2.0,2022-09-22 12:11:40.237
2.0,2022-09-22 13:39:52.537
2.0,2022-09-22 13:41:10.890
2.0,2022-09-22 13:45:56.670
2.0,2022-09-22 13:49:15.187
2.0,2022-09-22 14:49:34.863
2.0,2022-09-22 16:21:19.187
2.0,2022-09-22 16:52:44.770
2.0,2022-09-22 17:35:03.517
2.0,2022-09-23 09:10:44.907
2.0,2022-09-23 09:21:47.790
2.0,2022-09-23 09:39:39.317
2.0,2022-09-23 10:00:00.697
2.0,2022-09-23 11:07:18.467
2.0,2022-09-23 11:10:55.763
2.0,2022-09-23 12:21:54.157
2.0,2022-09-23 12:36:57.943
2.0,2022-09-23 13:00:35.543
2.0,2022-09-23 13:02:38.737
2.0,2022-09-23 13:04:18.693
2.0,2022-09-23 13:08:19.253
2.0,2022-09-23 13:20:31.837
2.0,2022-09-23 16:11:00.943
2.0,2022-09-23 17:04:03.100
2.0,2022-09-23 17:27:09.433
2.0,2022-09-26 10:20:59.420
2.0,2022-09-26 10:29:06.847
2.0,2022-09-26 12:43:17.653
2.0,2022-09-26 13:38:34.107
2.0,2022-09-26 13:48:47.883
2.0,2022-09-26 14:10:43.533
2.0,2022-09-26 15:06:26.100
2.0,2022-09-26 16:46:17.220
2.0,2022-09-26 16:53:44.527
2.0,2022-09-26 17:11:56.447
2.0,2022-09-27 10:07:56.827
2.0,2022-09-27 10:46:37.117
2.0,2022-09-27 10:51:10.923
2.0,2022-09-27 10:55:33.790
2.0,2022-09-27 12:05:10.720
2.0,2022-09-27 12:38:58.447
2.0,2022-09-27 13:13:50.197
2.0,2022-09-27 13:25:56.373
2.0,2022-09-27 17:32:35.870
2.0,2022-09-27 17:50:32.060
2.0,2022-09-28 10:05:19.127
2.0,2022-09-28 11:14:33.310
2.0,2022-09-28 11:26:14.357
2.0,2022-09-28 11:39:45.580
2.0,2022-09-28 14:36:05.680
2.0,2022-09-28 15:31:43.243
2.0,2022-09-28 15:39:31.917
2.0,2022-09-28 16:23:34.910
2.0,2022-09-28 18:15:18.483
2.0,2022-09-28 18:16:57.507
2.0,2022-09-29 11:49:40.190
2.0,2022-09-29 12:01:38.680
2.0,2022-09-29 13:01:29.487
2.0,2022-09-29 13:57:04.687
2.0,2022-09-29 14:12:15.730
2.0,2022-09-29 16:17:15.370
2.0,2022-09-29 16:20:52.697
2.0,2022-09-29 16:32:38.960
2.0,2022-09-29 16:47:03.417
2.0,2022-09-30 09:35:36.547
2.0,2022-09-30 09:39:53.857
2.0,2022-09-30 09:43:02.200
2.0,2022-09-30 11:02:03.017
2.0,2022-09-30 12:43:56.223
2.0,2022-09-30 13:20:51.437
2.0,2022-09-30 13:24:07.107
2.0,2022-09-30 13:25:36.937
2.0,2022-09-30 13:27:39.933
2.0,2022-09-30 13:30:11.713
2.0,2022-09-30 13:37:37.767
2.0,2022-09-30 14:58:35.937
2.0,2022-09-30 15:02:38.123
2.0,2022-09-30 15:57:12.850
2.0,2022-09-30 16:06:55.603
2.0,2022-09-30 16:33:19.883
2.0,2022-09-30 16:34:19.557
2.0,2022-09-30 17:06:26.290
2.0,2022-09-30 17:35:49.550
2.0,2022-09-30 18:02:10.667
2.0,2022-09-30 18:03:06.847
2.0,2022-09-30 18:17:09.807
2.0,2022-09-30 18:22:40.123
2.0,2022-09-30 18:27:50.580
2.0,2022-09-30 18:32:42.780
2.0,2022-09-30 18:42:15.817
2.0,2022-09-30 18:44:48.917
2.0,2022-09-30 18:49:19.120
2.0,2022-09-30 19:20:40.250
2.0,2022-09-30 19:23:36.253
2.0,2022-09-30 19:25:29.157
2.0,2022-09-30 19:26:56.127
2.0,2022-09-30 19:28:25.413
2.0,2022-09-30 19:29:46.837
2.0,2022-09-30 19:36:36.997
2.0,2022-09-30 19:38:16.607
2.0,2022-09-30 19:39:30.833
2.0,2022-10-04 09:49:29.043
2.0,2022-10-04 10:05:07.573
2.0,2022-10-04 10:09:16.097
2.0,2022-10-04 10:10:51.493
2.0,2022-10-04 10:12:58.473
2.0,2022-10-04 10:22:33.523
2.0,2022-10-04 10:55:27.250
2.0,2022-10-04 12:14:53.977
2.0,2022-10-04 13:55:24.180
2.0,2022-10-04 14:13:11.317
2.0,2022-10-04 15:51:07.850
2.0,2022-10-04 16:24:12.077
2.0,2022-10-05 10:39:38.867
2.0,2022-10-05 11:44:53.707
2.0,2022-10-05 11:59:02.143
2.0,2022-10-05 13:12:18.557
2.0,2022-10-05 14:11:04.693
2.0,2022-10-05 15:04:36.127
2.0,2022-10-05 15:06:31.747
2.0,2022-10-05 15:17:39.850
2.0,2022-10-05 15:21:04.570
2.0,2022-10-05 17:09:45.457
2.0,2022-10-06 10:16:38.430
2.0,2022-10-06 10:27:27.557
2.0,2022-10-06 12:28:39.190
2.0,2022-10-06 13:27:46.427
2.0,2022-10-07 10:08:47.697
2.0,2022-10-07 11:59:18.530
2.0,2022-10-07 12:49:06.657
2.0,2022-10-07 13:10:00.043
2.0,2022-10-07 13:14:13.217
2.0,2022-10-07 13:21:05.140
2.0,2022-10-07 13:47:17.327
2.0,2022-10-07 14:03:15.657
2.0,2022-10-07 14:27:31.627
2.0,2022-10-07 17:36:02.643
2.0,2022-10-07 18:19:35.487
2.0,2022-10-07 18:27:05.457
2.0,2022-10-10 11:43:42.283
2.0,2022-10-10 13:15:52.377
2.0,2022-10-10 13:26:04.743
2.0,2022-10-10 14:56:09.217
2.0,2022-10-10 16:06:39.823
2.0,2022-10-10 17:01:54.610
2.0,2022-10-10 17:25:25.577
2.0,2022-10-11 10:22:54.980
2.0,2022-10-11 16:29:06.800
2.0,2022-10-12 09:43:00.827
2.0,2022-10-12 09:53:42.263
2.0,2022-10-12 10:55:36.063
2.0,2022-10-12 10:59:19.003
2.0,2022-10-12 11:02:45.723
2.0,2022-10-12 11:33:50.730
2.0,2022-10-12 11:58:28.803
2.0,2022-10-12 12:07:01.843
2.0,2022-10-12 13:29:48.137
2.0,2022-10-12 14:07:01.133
2.0,2022-10-12 14:25:04.050
2.0,2022-10-12 14:33:50.580
2.0,2022-10-12 14:49:34.577
2.0,2022-10-12 15:05:05.660
2.0,2022-10-13 09:36:34.210
2.0,2022-10-13 12:15:01.400
2.0,2022-10-13 12:46:26.143
2.0,2022-10-13 14:32:42.297
2.0,2022-10-13 14:37:11.753
2.0,2022-10-13 14:46:11.090
2.0,2022-10-13 18:00:57.107
2.0,2022-10-14 11:32:42.717
2.0,2022-10-14 12:29:36.917
2.0,2022-10-14 12:40:43.873
2.0,2022-10-14 12:43:25.437
2.0,2022-10-14 13:01:03.487
2.0,2022-10-14 13:11:22.573
2.0,2022-10-14 14:59:56.727
2.0,2022-10-17 12:29:50.697
2.0,2022-10-17 13:45:21.340
2.0,2022-10-17 14:12:10.107
2.0,2022-10-17 16:17:01.500
2.0,2022-10-17 16:25:24.590
2.0,2022-10-17 16:50:32.247
2.0,2022-10-18 09:53:36.013
2.0,2022-10-18 09:57:28.190
2.0,2022-10-18 13:03:34.160
2.0,2022-10-18 13:45:29.270
2.0,2022-10-18 14:24:03.413
2.0,2022-10-18 14:49:08.747
2.0,2022-10-18 16:11:30.233
2.0,2022-10-18 16:29:44.737
2.0,2022-10-18 16:50:16.103
2.0,2022-10-18 17:15:07.543
2.0,2022-10-18 17:38:09.077
2.0,2022-10-19 10:00:15.520
2.0,2022-10-19 10:11:33.577
2.0,2022-10-19 10:12:50.760
2.0,2022-10-19 10:25:34.683
2.0,2022-10-19 11:12:34.917
2.0,2022-10-19 13:04:06.400
2.0,2022-10-19 14:55:54.270
2.0,2022-10-19 15:37:27.737
2.0,2022-10-20 10:56:06.113
2.0,2022-10-20 11:28:43.690
2.0,2022-10-20 11:44:40.783
2.0,2022-10-20 13:44:45.500
2.0,2022-10-20 13:55:32.830
2.0,2022-10-20 13:59:06.260
2.0,2022-10-20 16:24:45.630
2.0,2022-10-20 16:27:52.223
2.0,2022-10-20 16:29:14.907
2.0,2022-10-20 16:51:43.967
2.0,2022-10-20 16:55:03.573
2.0,2022-10-21 07:59:59.223
2.0,2022-10-21 09:52:31.490
2.0,2022-10-21 11:32:17.827
2.0,2022-10-21 12:00:04.247
2.0,2022-10-21 12:59:07.603
2.0,2022-10-21 13:02:34.197
2.0,2022-10-21 14:36:39.840
2.0,2022-10-21 17:37:30.693
2.0,2022-10-24 10:25:16.250
2.0,2022-10-24 11:27:22.380
2.0,2022-10-24 12:36:36.217
2.0,2022-10-24 13:52:53.180
2.0,2022-10-24 13:58:16.547
2.0,2022-10-24 14:26:44.127
2.0,2022-10-24 14:32:37.490
2.0,2022-10-24 14:45:26.063
2.0,2022-10-24 14:51:38.043
2.0,2022-10-24 15:35:44.577
2.0,2022-10-24 15:52:39.803
2.0,2022-10-24 16:04:04.847
2.0,2022-10-24 16:52:26.023
2.0,2022-10-24 17:03:07.353
2.0,2022-10-24 17:14:20.207
2.0,2022-10-24 17:17:52.857
2.0,2022-10-25 10:05:45.523
2.0,2022-10-25 10:10:30.203
2.0,2022-10-25 10:11:46.633
2.0,2022-10-25 11:10:25.507
2.0,2022-10-25 11:21:21.397
2.0,2022-10-25 11:49:56.267
2.0,2022-10-25 12:24:45.543
2.0,2022-10-25 12:29:03.403
2.0,2022-10-25 12:47:13.697
2.0,2022-10-25 13:22:03.453
2.0,2022-10-25 14:07:16.253
2.0,2022-10-25 14:19:44.677
2.0,2022-10-25 14:41:38.567
2.0,2022-10-25 15:00:54.027
2.0,2022-10-25 15:04:36.873
2.0,2022-10-25 16:14:08.987
2.0,2022-10-25 17:06:04.907
2.0,2022-10-26 09:51:04.833
2.0,2022-10-26 11:15:11.663
2.0,2022-10-26 11:21:50.403
2.0,2022-10-26 12:21:46.373
2.0,2022-10-26 12:35:46.263
2.0,2022-10-26 12:43:58.543
2.0,2022-10-26 12:58:52.463
2.0,2022-10-26 13:53:24.850
2.0,2022-10-26 16:05:19.200
2.0,2022-10-26 16:14:10.117
2.0,2022-10-26 16:15:27.200
2.0,2022-10-26 16:22:41.577
2.0,2022-10-27 11:07:46.130
2.0,2022-10-27 11:35:22.310
2.0,2022-10-27 11:41:34.660
2.0,2022-10-27 11:47:21.867
2.0,2022-10-27 12:15:42.293
2.0,2022-10-27 14:25:03.470
2.0,2022-10-27 15:38:31.557
2.0,2022-10-27 15:40:09.787
2.0,2022-10-27 15:56:41.353
2.0,2022-10-27 16:06:57.427
2.0,2022-10-27 17:04:05.173
2.0,2022-10-28 09:49:39.417
2.0,2022-10-28 10:04:41.430
2.0,2022-10-28 10:28:17.957
2.0,2022-10-28 10:42:45.153
2.0,2022-10-28 11:50:03.190
2.0,2022-10-28 11:54:33.550
2.0,2022-10-28 11:55:32.847
2.0,2022-10-28 12:33:49.083
2.0,2022-10-28 13:10:33.927
2.0,2022-10-28 13:28:58.503
2.0,2022-10-28 14:27:56.270
2.0,2022-10-28 16:16:57.143
2.0,2022-10-31 10:43:04.343
2.0,2022-10-31 11:22:04.867
2.0,2022-10-31 11:35:17.377
2.0,2022-10-31 11:36:45.897
2.0,2022-10-31 14:15:39.030
2.0,2022-10-31 14:19:43.140
2.0,2022-10-31 15:24:58.943
2.0,2022-10-31 15:26:24.927
2.0,2022-10-31 15:31:57.630
2.0,2022-10-31 15:34:08.087
2.0,2022-10-31 15:58:29.140
2.0,2022-10-31 16:01:24.693
2.0,2022-10-31 16:06:50.557
2.0,2022-10-31 16:20:49.887
2.0,2022-10-31 17:05:37.267
2.0,2022-10-31 17:36:50.410
2.0,2022-10-31 17:39:08.063
2.0,2022-10-31 17:42:41.687
2.0,2022-10-31 17:46:38.667
2.0,2022-10-31 17:51:27.320
2.0,2022-10-31 17:57:22.923
2.0,2022-10-31 18:33:41.520
2.0,2022-10-31 18:35:59.767
2.0,2022-11-01 16:23:56.807
2.0,2022-11-01 16:36:21.217
2.0,2022-11-01 17:19:59.963
2.0,2022-11-01 17:23:27.223
2.0,2022-11-01 17:26:54.940
2.0,2022-11-01 17:51:46.433
2.0,2022-11-01 17:55:48.617
2.0,2022-11-01 17:57:13.487
2.0,2022-11-01 17:58:42.330
2.0,2022-11-03 09:00:22.743
2.0,2022-11-03 09:02:07.003
2.0,2022-11-03 09:51:16.560
2.0,2022-11-03 10:16:13.303
2.0,2022-11-03 10:38:44.797
2.0,2022-11-03 12:15:59.093
2.0,2022-11-03 13:37:06.593
2.0,2022-11-03 13:40:12.887
2.0,2022-11-03 13:55:34.480
2.0,2022-11-03 13:58:07.140
2.0,2022-11-03 14:04:55.327
2.0,2022-11-03 16:47:25.237
2.0,2022-11-03 16:57:56.273
2.0,2022-11-04 12:00:15.030
2.0,2022-11-04 15:58:10.097
2.0,2022-11-04 16:57:47.493
2.0,2022-11-07 10:00:53.553
2.0,2022-11-07 10:02:36.543
2.0,2022-11-07 11:15:08.130
2.0,2022-11-07 11:26:59.573
2.0,2022-11-07 12:21:45.367
2.0,2022-11-07 12:56:11.240
2.0,2022-11-07 13:20:23.737
2.0,2022-11-07 13:56:07.547
2.0,2022-11-07 14:03:07.493
2.0,2022-11-07 15:41:37.407
2.0,2022-11-08 10:47:47.587
2.0,2022-11-08 11:00:20.897
2.0,2022-11-08 11:16:31.680
2.0,2022-11-08 11:23:36.310
2.0,2022-11-08 11:41:35.650
2.0,2022-11-08 12:09:12.143
2.0,2022-11-08 14:27:42.473
2.0,2022-11-08 16:06:55.020
2.0,2022-11-08 16:37:40.860
2.0,2022-11-08 16:42:02.300
2.0,2022-11-08 16:56:43.060
2.0,2022-11-08 17:13:42.630
2.0,2022-11-09 10:19:50.897
2.0,2022-11-09 12:38:19.417
2.0,2022-11-09 12:41:00.490
2.0,2022-11-09 13:44:45.103
2.0,2022-11-09 14:48:50.167
2.0,2022-11-09 15:05:09.250
2.0,2022-11-09 17:41:02.217
2.0,2022-11-10 11:26:29.450
2.0,2022-11-10 12:11:31.387
2.0,2022-11-10 16:49:14.583
2.0,2022-11-10 17:22:09.903
2.0,2022-11-10 17:25:43.637
2.0,2022-11-10 17:28:43.510
2.0,2022-11-11 08:52:31.363
2.0,2022-11-11 08:54:07.603
2.0,2022-11-11 09:32:49.973
2.0,2022-11-11 10:12:33.350
2.0,2022-11-11 11:12:13.667
2.0,2022-11-11 12:10:02.823
2.0,2022-11-11 12:26:02.920
2.0,2022-11-11 13:33:48.710
2.0,2022-11-11 13:53:31.237
2.0,2022-11-11 14:26:05.357
2.0,2022-11-11 14:33:38.167
2.0,2022-11-11 15:59:36.223
2.0,2022-11-14 12:13:34.317
2.0,2022-11-14 13:13:35.320
2.0,2022-11-14 14:17:10.030
2.0,2022-11-14 15:24:04.833
2.0,2022-11-14 16:05:02.507
2.0,2022-11-14 16:31:59.243
2.0,2022-11-15 08:31:10.927
2.0,2022-11-15 11:02:41.097
2.0,2022-11-15 11:58:45.153
2.0,2022-11-15 12:06:58.753
2.0,2022-11-15 12:09:04.800
2.0,2022-11-15 12:27:22.217
2.0,2022-11-15 12:30:52.080
2.0,2022-11-15 12:32:44.930
2.0,2022-11-15 14:42:08.667
2.0,2022-11-15 16:58:17.917
2.0,2022-11-16 09:24:32.327
2.0,2022-11-16 09:39:10.587
2.0,2022-11-16 09:54:40.927
2.0,2022-11-16 10:39:58.213
2.0,2022-11-16 10:54:08.060
2.0,2022-11-16 12:21:19.590
2.0,2022-11-16 12:58:21.680
2.0,2022-11-16 13:01:59.450
2.0,2022-11-16 14:07:15.103
2.0,2022-11-17 11:06:03.530
2.0,2022-11-17 11:46:11.007
2.0,2022-11-17 11:49:28.527
2.0,2022-11-17 12:28:00.400
2.0,2022-11-17 14:06:36.230
2.0,2022-11-17 16:30:37.250
2.0,2022-11-18 09:57:37.423
2.0,2022-11-18 10:15:49.243
2.0,2022-11-18 11:23:48.160
2.0,2022-11-18 11:25:25.627
2.0,2022-11-18 13:09:52.497
2.0,2022-11-18 13:36:11.557
2.0,2022-11-18 14:04:47.207
2.0,2022-11-18 14:17:16.237
2.0,2022-11-22 16:26:36.010
2.0,2022-11-23 12:27:21.737
2.0,2022-11-23 12:40:20.680
2.0,2022-11-23 12:42:11.757
2.0,2022-11-23 16:04:49.400
2.0,2022-11-24 10:10:01.873
2.0,2022-11-24 10:33:22.060
2.0,2022-11-24 10:46:43.770
2.0,2022-11-24 11:22:12.673
2.0,2022-11-24 12:15:08.943
2.0,2022-11-24 12:48:33.720
2.0,2022-11-24 12:51:18.100
2.0,2022-11-24 13:04:25.170
2.0,2022-11-24 13:10:31.887
2.0,2022-11-24 13:49:58.167
2.0,2022-11-24 14:05:38.853
2.0,2022-11-24 14:18:25.817
2.0,2022-11-25 13:37:15.380
2.0,2022-11-25 13:54:46.167
2.0,2022-11-25 14:39:22.310
2.0,2022-11-25 14:51:11.537
2.0,2022-11-25 14:57:56.637
2.0,2022-11-25 15:10:25.637
2.0,2022-11-25 16:34:40.967
2.0,2022-11-25 16:44:13.523
2.0,2022-11-25 16:46:46.210
2.0,2022-11-25 16:50:43.377
2.0,2022-11-25 17:05:45.527
2.0,2022-11-28 12:26:50.667
2.0,2022-11-28 15:30:42.270
2.0,2022-11-28 17:21:22.523
2.0,2022-11-28 17:27:43.550
2.0,2022-11-28 17:31:13.240
2.0,2022-11-29 13:03:12.317
2.0,2022-11-29 13:23:33.253
2.0,2022-11-30 10:24:07.097
2.0,2022-11-30 11:19:34.777
2.0,2022-11-30 11:47:43.287
2.0,2022-11-30 12:30:05.187
2.0,2022-11-30 12:34:41.733
2.0,2022-11-30 12:50:53.837
2.0,2022-11-30 12:52:24.457
2.0,2022-11-30 13:15:09.757
2.0,2022-11-30 15:37:13.560
2.0,2022-11-30 15:50:51.747
2.0,2022-11-30 16:01:16.590
2.0,2022-11-30 16:04:59.450
2.0,2022-11-30 16:06:49.937
2.0,2022-11-30 16:18:21.403
2.0,2022-11-30 16:35:18.270
2.0,2022-11-30 16:46:25.337
2.0,2022-11-30 16:53:01.297
2.0,2022-11-30 17:39:41.817
2.0,2022-11-30 18:22:37.533
2.0,2022-11-30 18:25:41.887
2.0,2022-11-30 18:28:44.570
2.0,2022-11-30 18:30:18.660
2.0,2022-11-30 18:32:42.450
2.0,2022-12-05 15:21:44.320
2.0,2022-12-05 15:30:46.607
2.0,2022-12-05 15:32:04.973
2.0,2022-12-05 15:34:24.297
2.0,2022-12-05 16:00:03.607
2.0,2022-12-05 16:11:17.120
2.0,2022-12-05 16:24:10.290
2.0,2022-12-05 17:36:16.787
2.0,2022-12-05 17:38:07.907
2.0,2022-12-05 17:44:10.373
2.0,2022-12-06 08:49:47.247
2.0,2022-12-06 13:35:33.850
2.0,2022-12-06 16:16:13.673
2.0,2022-12-06 16:41:24.843
2.0,2022-12-06 16:42:15.377
